"","Latitude","Longitude"
"1000",33.43907,-111.89263
"1001",33.4401,-111.88799
"1002",33.44341,-111.88081
"1003",33.2266,-111.72909
"1004",33.35668,-111.78067
"1005",33.35828,-111.66084
"1006",33.43114,-111.74398
"1007",33.44626,-112.0107
"1008",33.25644,-111.67797
"1009",33.28424,-111.7293
"1010",33.38854,-111.78039
"1011",33.61557,-112.09013
"1012",33.38785,-112.26954
"1013",33.40803,-112.23736
"1014",33.43954,-111.887
"1015",33.44014,-111.88678
"1016",33.21589,-111.67752
"1017",33.23925,-111.87054
"1018",33.31226,-111.81398
"1019",33.35711,-111.81658
"1020",33.47179,-111.77714
"1021",33.39192,-112.34266
"1022",33.2839,-111.83157
"1023",33.29752,-111.83443
"1024",33.29861,-111.73078
"1025",33.41085,-111.78442
"1026",33.43901,-111.73455
"1027",33.49975,-111.96837
"1028",33.54574,-112.05731
"1029",33.62377,-111.87189
"1030",33.21119,-111.62646
"1031",33.23879,-111.60504
"1032",33.25796,-111.62827
"1033",33.29786,-111.76304
"1034",33.3994,-112.21158
"1035",33.63277,-112.07008
"1036",33.3592,-111.73798
"1037",33.38819,-111.7109
"1038",33.41394,-111.70928
"1039",33.44198,-112.31524
"1040",33.56044,-111.91794
"1041",33.60111,-111.98729
"1042",33.68975,-112.31825
"1043",33.38969,-111.73099
"1044",33.55113,-112.41473
"1045",33.74819,-112.333
"1046",33.2702,-111.7234
"1047",33.35711,-111.81658
"1048",33.38854,-111.78039
"1049",33.44014,-111.88678
"1050",33.58405,-112.05849
"1051",33.28424,-111.7293
"1052",33.41046,-112.26365
"1053",33.43907,-111.89263
"1054",33.22333,-111.70884
"1055",33.23925,-111.87054
"1056",33.27025,-111.78042
"1057",33.35828,-111.66084
"1058",33.43037,-112.23318
"1059",33.44403,-111.70754
"1060",33.47756,-112.33534
"1061",33.67334,-112.10887
"1062",33.2118,-111.7117
"1063",33.31052,-111.71351
"1064",33.35607,-111.88658
"1065",33.49975,-111.96837
"1066",33.51962,-112.28989
"1067",33.60198,-112.38574
"1068",33.22757,-111.6285
"1069",33.32698,-111.69548
"1070",33.39993,-112.24691
"1071",33.43042,-112.08036
"1072",33.21089,-111.74381
"1073",33.36965,-111.88641
"1074",33.44054,-112.33007
"1075",33.50401,-111.91316
"1076",33.68975,-112.31825
"1077",33.32414,-111.95443
"1078",33.38948,-111.84886
"1079",33.41148,-112.27958
"1080",33.42086,-112.23051
"1081",33.47179,-111.77714
"1082",33.27018,-111.69407
"1083",33.37319,-112.20881
"1084",33.39349,-112.25472
"1085",33.43907,-111.89263
"1086",33.4401,-111.88799
"1087",33.47134,-111.74518
"1088",33.2118,-111.7117
"1089",33.23909,-111.73058
"1090",33.31187,-111.7646
"1091",33.42683,-111.70968
"1092",33.43996,-111.92809
"1093",33.44403,-111.70754
"1094",33.53121,-112.16176
"1095",33.619,-111.94737
"1096",33.67324,-112.09231
"1097",33.68895,-112.2811
"1098",33.35828,-111.66084
"1099",33.43114,-111.74398
"1100",33.63306,-111.94998
"1101",33.22757,-111.6285
"1102",33.25686,-111.61452
"1103",33.35609,-111.64165
"1104",33.37205,-111.73124
"1105",33.39886,-111.76189
"1106",33.44794,-111.94876
"1107",33.54388,-112.04029
"1108",33.63277,-112.07008
"1109",33.28274,-111.79618
"1110",33.3994,-112.21158
"1111",33.41411,-112.24612
"1112",33.29755,-111.78102
"1113",33.35005,-111.93288
"1114",33.48354,-112.08065
"1115",33.55877,-112.42949
"1116",33.58757,-111.96869
"1117",33.6899,-111.9678
"1118",33.34114,-111.7843
"1119",33.343,-111.7311
"1120",33.35629,-111.79885
"1121",33.35711,-111.81658
"1122",33.37319,-112.20881
"1123",33.39928,-111.93305
"1124",33.41559,-112.17524
"1125",33.43248,-111.79553
"1126",33.45606,-111.78338
"1127",33.58405,-112.05849
"1128",33.437,-111.90618
"1129",33.44008,-111.88892
"1130",33.44341,-111.88081
"1131",33.22333,-111.70884
"1132",33.2664,-111.6614
"1133",33.26979,-111.86552
"1134",33.30149,-111.928
"1135",33.32827,-111.79739
"1136",33.35609,-111.64165
"1137",33.43094,-111.7285
"1138",33.44418,-111.95116
"1139",33.48656,-112.19476
"1140",33.60115,-111.93393
"1141",33.63129,-112.41842
"1142",33.68887,-112.24594
"1143",33.68973,-112.12462
"1144",33.42765,-112.25017
"1145",33.55949,-112.12714
"1146",33.25686,-111.61452
"1147",33.29794,-111.71135
"1148",33.31153,-111.69494
"1149",33.35808,-111.69249
"1150",33.38264,-111.95141
"1151",33.39877,-112.17729
"1152",33.44201,-111.67536
"1153",33.47355,-111.96844
"1154",33.49913,-111.99119
"1155",33.57671,-111.92011
"1156",33.65908,-112.10836
"1157",33.66279,-112.37803
"1158",33.67334,-112.10887
"1159",33.35828,-111.66084
"1160",33.3592,-111.73798
"1161",33.3994,-112.21158
"1162",33.54388,-112.04029
"1163",33.21941,-111.81067
"1164",33.27025,-111.78042
"1165",33.30851,-112.02904
"1166",33.33096,-111.9835
"1167",33.36557,-111.95485
"1168",33.36965,-111.88641
"1169",33.44056,-111.83172
"1170",33.50401,-111.91316
"1171",33.54257,-112.39897
"1172",33.57652,-112.4435
"1173",33.70298,-112.41054
"1174",33.42902,-111.84757
"1175",33.55877,-112.42949
"1176",33.25486,-111.84943
"1177",33.2664,-111.6614
"1178",33.27018,-111.69407
"1179",33.2848,-111.71053
"1180",33.30816,-111.78934
"1181",33.3247,-111.93538
"1182",33.35711,-111.81658
"1183",33.38366,-112.20872
"1184",33.39917,-111.77857
"1185",33.57726,-111.96575
"1186",33.63019,-112.02445
"1187",33.64788,-112.00901
"1188",33.25246,-111.88186
"1189",33.29572,-112.02271
"1190",33.34042,-111.74548
"1191",33.35668,-111.78067
"1192",33.39103,-112.29324
"1193",33.41046,-112.26365
"1194",33.437,-111.90618
"1195",33.23928,-111.70921
"1196",33.28355,-111.81524
"1197",33.29912,-111.81842
"1198",33.37151,-111.903
"1199",33.43114,-111.74398
"1200",33.43996,-111.92809
"1201",33.44403,-111.70754
"1202",33.55113,-112.41473
"1203",33.619,-111.94737
"1204",33.65908,-112.10836
"1205",33.42765,-112.25017
"1206",33.61641,-112.24696
"1207",33.21089,-111.74381
"1208",33.22757,-111.6285
"1209",33.30962,-111.79038
"1210",33.31295,-111.88507
"1211",33.35585,-111.86548
"1212",33.35781,-111.7132
"1213",33.36989,-111.59227
"1214",33.38767,-111.76274
"1215",33.3994,-112.21158
"1216",33.41394,-111.70928
"1217",33.44813,-111.95119
"1218",33.5023,-112.09336
"1219",33.57492,-111.86287
"1220",33.60479,-111.86804
"1221",33.64424,-112.05648
"1222",33.66019,-112.02049
"1223",33.6619,-112.05693
"1224",33.70354,-112.27667
"1225",33.25686,-111.61452
"1226",33.35744,-111.74466
"1227",33.39993,-112.24691
"1228",33.54689,-112.10937
"1229",33.27025,-111.78042
"1230",33.29824,-111.74473
"1231",33.36965,-111.88641
"1232",33.37152,-111.85599
"1233",33.43493,-112.34376
"1234",33.47646,-111.93924
"1235",33.50144,-111.93566
"1236",33.5752,-111.84702
"1237",33.62693,-112.43478
"1238",33.73399,-111.98161
"1239",33.50021,-112.47051
"1240",33.2848,-111.71053
"1241",33.30725,-111.94536
"1242",33.3247,-111.93538
"1243",33.35711,-111.81658
"1244",33.38785,-112.26954
"1245",33.39917,-111.77857
"1246",33.41244,-111.81256
"1247",33.41743,-111.84456
"1248",33.44247,-111.77957
"1249",33.65908,-112.10836
"1250",33.67334,-112.10887
"1251",33.35828,-111.66084
"1252",33.39349,-112.25472
"1253",33.39928,-111.93305
"1254",33.41046,-112.26365
"1255",33.43516,-111.80997
"1256",33.43954,-111.887
"1257",33.4582,-111.90078
"1258",33.22333,-111.70884
"1259",33.23909,-111.73058
"1260",33.26568,-111.88431
"1261",33.26979,-111.86552
"1262",33.31316,-111.7463
"1263",33.41549,-111.93352
"1264",33.43114,-111.74398
"1265",33.44403,-111.70754
"1266",33.45496,-111.94577
"1267",33.60273,-111.91891
"1268",33.61679,-111.84812
"1269",33.62693,-112.43478
"1270",33.67656,-111.91405
"1271",33.60115,-111.93393
"1272",33.63129,-112.41842
"1273",33.21119,-111.62646
"1274",33.24069,-111.64506
"1275",33.2839,-111.83157
"1276",33.32982,-111.9067
"1277",33.3592,-111.73798
"1278",33.38767,-111.76274
"1279",33.40239,-111.7407
"1280",33.48867,-111.99076
"1281",33.54689,-112.10937
"1282",33.60198,-112.38574
"1283",33.61547,-112.36834
"1284",33.62934,-112.40098
"1285",33.63345,-111.97071
"1286",33.66019,-112.02049
"1287",33.7326,-112.2608
"1288",33.25686,-111.61452
"1289",33.35733,-112.44778
"1290",33.41133,-112.17962
"1291",33.54388,-112.04029
"1292",33.68951,-111.98921
"1293",33.21089,-111.74381
"1294",33.29861,-111.73078
"1295",33.34275,-111.8522
"1296",33.35759,-111.8514
"1297",33.42716,-111.83005
"1298",33.46005,-112.32837
"1299",33.53054,-112.07213
"1300",33.58757,-111.96869
"1301",33.6899,-111.9678
"1302",33.74819,-112.333
"1303",33.26602,-111.76624
"1304",33.55113,-112.41473
"1305",33.57652,-112.4435
"1306",33.6042,-111.97021
"1307",33.27018,-111.69407
"1308",33.27474,-111.67951
"1309",33.2848,-111.71053
"1310",33.31635,-111.80265
"1311",33.3432,-111.76465
"1312",33.39553,-111.62134
"1313",33.42124,-112.0072
"1314",33.43516,-111.80997
"1315",33.47179,-111.77714
"1316",33.58405,-112.05849
"1317",33.65734,-112.21236
"1318",33.39349,-112.25472
"1319",33.41046,-112.26365
"1320",33.41244,-111.81256
"1321",33.43954,-111.887
"1322",33.23909,-111.73058
"1323",33.25486,-111.84943
"1324",33.27309,-111.82616
"1325",33.29872,-111.90364
"1326",33.3109,-111.77941
"1327",33.31316,-111.7463
"1328",33.43114,-111.74398
"1329",33.44418,-111.95116
"1330",33.48867,-111.99076
"1331",33.54579,-112.12536
"1332",33.61932,-111.9666
"1333",33.23925,-111.87054
"1334",33.33254,-111.89662
"1335",33.3984,-112.14319
"1336",33.48509,-111.95283
"1337",33.60449,-111.95124
"1338",33.65845,-112.30016
"1339",33.35828,-111.66084
"1340",33.39905,-111.67697
"1341",33.47419,-112.11027
"1342",33.57492,-111.86287
"1343",33.66279,-112.37803
"1344",33.35828,-111.66084
"1345",33.38753,-112.00276
"1346",33.43042,-112.08036
"1347",33.61416,-112.40351
"1348",33.65932,-111.98791
"1349",33.27025,-111.78042
"1350",33.35005,-111.93288
"1351",33.35609,-111.64165
"1352",33.36989,-111.59227
"1353",33.42716,-111.83005
"1354",33.54257,-112.39897
"1355",33.58757,-111.96869
"1356",33.60111,-111.98729
"1357",33.6042,-111.97021
"1358",33.68908,-112.21221
"1359",33.6899,-111.9678
"1360",33.29786,-111.76304
"1361",33.55877,-112.42949
"1362",33.74034,-112.43419
"1363",33.29572,-112.02271
"1364",33.3432,-111.76465
"1365",33.38785,-112.26954
"1366",33.41046,-112.26365
"1367",33.43248,-111.79553
"1368",33.47134,-111.74518
"1369",33.55698,-111.89749
"1370",33.64556,-111.95066
"1371",33.39349,-112.25472
"1372",33.44008,-111.88892
"1373",33.21029,-111.88401
"1374",33.21589,-111.67752
"1375",33.2266,-111.72909
"1376",33.25486,-111.84943
"1377",33.29872,-111.90364
"1378",33.36634,-111.91861
"1379",33.3984,-112.14319
"1380",33.43114,-111.74398
"1381",33.44403,-111.70754
"1382",33.47756,-112.33534
"1383",33.54564,-112.14203
"1384",33.6037,-112.00329
"1385",33.61932,-111.9666
"1386",33.65908,-112.10836
"1387",33.23925,-111.87054
"1388",33.35828,-111.66084
"1389",33.55741,-112.10935
"1390",33.62818,-112.22881
"1391",33.27309,-111.82616
"1392",33.36989,-111.59227
"1393",33.41034,-112.08401
"1394",33.44813,-111.95119
"1395",33.47355,-111.96844
"1396",33.54574,-112.05731
"1397",33.57492,-111.86287
"1398",33.25796,-111.62827
"1399",33.48509,-111.95283
"1400",33.21941,-111.81067
"1401",33.29861,-111.73078
"1402",33.36967,-111.86614
"1403",33.42716,-111.83005
"1404",33.54569,-112.17557
"1405",33.58985,-111.95189
"1406",33.67578,-112.19417
"1407",33.4431,-111.84087
"1408",33.2266,-111.72909
"1409",33.32753,-111.77873
"1410",33.33383,-111.70825
"1411",33.36557,-111.95485
"1412",33.37278,-111.67911
"1413",33.3984,-112.14319
"1414",33.41394,-111.70928
"1415",33.43114,-111.74398
"1416",33.44418,-111.95116
"1417",33.52915,-112.05893
"1418",33.67324,-112.09231
"1419",33.69119,-112.10671
"1420",33.23928,-111.70921
"1421",33.31316,-111.7463
"1422",33.44201,-111.67536
"1423",33.64788,-112.00901
"1424",33.67296,-112.07513
"1425",33.31153,-111.69494
"1426",33.32694,-111.97183
"1427",33.35171,-112.45142
"1428",33.4339,-111.69234
"1429",33.44779,-111.94755
"1430",33.44813,-111.95119
"1431",33.46824,-112.33338
"1432",33.49975,-111.96837
"1433",33.535,-112.45059
"1434",33.58704,-111.98653
"1435",33.60111,-111.98729
"1436",33.61606,-111.95346
"1437",33.619,-111.94737
"1438",33.63135,-112.0386
"1439",33.63301,-112.05626
"1440",33.64424,-112.05648
"1441",33.39993,-112.24691
"1442",33.57193,-112.0238
"1443",33.6016,-112.20976
"1444",33.63277,-112.07008
"1445",33.30725,-111.94536
"1446",33.42716,-111.83005
"1447",33.4841,-112.50523
"1448",33.50401,-111.91316
"1449",33.57149,-112.18179
"1450",33.58757,-111.96869
"1451",33.6042,-111.97021
"1452",33.6899,-111.9678
"1453",33.47007,-111.90051
"1454",33.57726,-111.96575
"1455",33.68975,-112.31825
"1456",33.34114,-111.7843
"1457",33.35668,-111.78067
"1458",33.35823,-111.63014
"1459",33.39928,-111.93305
"1460",33.41666,-111.83235
"1461",33.43866,-112.43905
"1462",33.57671,-111.92011
"1463",33.61557,-112.09013
"1464",33.63019,-112.02445
"1465",33.65908,-112.10836
"1466",33.67296,-112.07513
"1467",33.37319,-112.20881
"1468",33.41743,-111.84456
"1469",33.44198,-112.31524
"1470",33.25644,-111.67797
"1471",33.28424,-111.7293
"1472",33.31187,-111.7646
"1473",33.34177,-111.93968
"1474",33.36634,-111.91861
"1475",33.38641,-111.91748
"1476",33.42902,-111.84757
"1477",33.43996,-111.92809
"1478",33.44418,-111.95116
"1479",33.45496,-111.94577
"1480",33.46824,-112.33338
"1481",33.53121,-112.16177
"1482",33.54714,-112.15802
"1483",33.58704,-111.98653
"1484",33.61849,-112.00309
"1485",33.63306,-111.94998
"1486",33.67656,-111.91405
"1487",33.42765,-112.25017
"1488",33.57374,-112.15945
"1489",33.21184,-111.69439
"1490",33.22333,-111.70884
"1491",33.23909,-111.73058
"1492",33.2839,-111.83157
"1493",33.31198,-112.44178
"1494",33.31492,-111.95344
"1495",33.35607,-111.88658
"1496",33.38264,-111.95141
"1497",33.39993,-112.24691
"1498",33.41411,-112.24612
"1499",33.43901,-111.73455
"1500",33.44779,-111.94755
"1501",33.5023,-112.09336
"1502",33.58757,-111.96869
"1503",33.60479,-111.86804
"1504",33.61966,-112.16002
"1505",33.65932,-111.9879
"1506",33.70354,-112.27667
"1507",33.30725,-111.94536
"1508",33.39571,-112.30813
"1509",33.50021,-112.47051
"1510",33.21256,-111.79795
"1511",33.24185,-111.74458
"1512",33.29755,-111.78102
"1513",33.31845,-111.79396
"1514",33.34275,-111.8522
"1515",33.47007,-111.90051
"1516",33.50401,-111.91316
"1517",33.54469,-112.44183
"1518",33.57356,-112.45343
"1519",33.74819,-112.333
"1520",33.36965,-111.88641
"1521",33.36557,-111.95485
"1522",33.38854,-111.78039
"1523",33.41046,-112.26365
"1524",33.42252,-111.84228
"1525",33.44201,-111.67536
"1526",33.55824,-112.07398
"1527",33.63253,-112.00484
"1528",33.67334,-112.10887
"1529",33.31226,-111.81398
"1530",33.3432,-111.76465
"1531",33.35711,-111.81658
"1532",33.39103,-112.29324
"1533",33.4,-112.10982
"1534",33.41046,-112.26365
"1535",33.42124,-112.0072
"1536",33.43907,-111.89263
"1537",33.44014,-111.88678
"1538",33.26568,-111.88431
"1539",33.26979,-111.86552
"1540",33.27474,-111.67951
"1541",33.2848,-111.71053
"1542",33.32414,-111.95443
"1543",33.32694,-111.97183
"1544",33.32753,-111.77873
"1545",33.33031,-111.74573
"1546",33.37151,-111.903
"1547",33.38904,-112.32095
"1548",33.43114,-111.74398
"1549",33.45496,-111.94577
"1550",33.55741,-112.10935
"1551",33.57277,-112.14461
"1552",33.58704,-112.25901
"1553",33.60375,-111.90007
"1554",33.63277,-112.07008
"1555",33.63363,-111.98664
"1556",33.67137,-112.24609
"1557",33.25486,-111.84943
"1558",33.30997,-111.99066
"1559",33.31391,-111.90338
"1560",33.32956,-111.90073
"1561",33.35186,-111.92092
"1562",33.36634,-111.91861
"1563",33.36935,-112.19638
"1564",33.43037,-112.23318
"1565",33.54714,-112.15802
"1566",33.57097,-112.24583
"1567",33.58591,-112.2277
"1568",33.5995,-112.24527
"1569",33.61641,-112.24696
"1570",33.67183,-112.25584
"1571",33.68894,-112.22941
"1572",33.2118,-111.7117
"1573",33.2266,-111.72909
"1574",33.2839,-111.83157
"1575",33.31492,-111.95344
"1576",33.35754,-111.73002
"1577",33.38673,-112.03903
"1578",33.39553,-111.62134
"1579",33.41666,-111.83235
"1580",33.42683,-111.70968
"1581",33.46824,-112.33338
"1582",33.47419,-112.11027
"1583",33.51671,-112.11161
"1584",33.55797,-112.08867
"1585",33.6016,-112.20976
"1586",33.61574,-112.1259
"1587",33.66167,-112.00572
"1588",33.32574,-112.43686
"1589",33.37126,-112.09192
"1590",33.3994,-112.21158
"1591",33.41411,-112.24612
"1592",33.57063,-112.26302
"1593",33.61416,-112.40351
"1594",33.61855,-112.10878
"1595",33.65932,-111.9879
"1596",33.69284,-112.12458
"1597",33.21256,-111.79795
"1598",33.29861,-111.73078
"1599",33.34275,-111.8522
"1600",33.35823,-111.63014
"1601",33.36989,-111.59227
"1602",33.44054,-112.33007
"1603",33.44505,-112.34653
"1604",33.51759,-112.07365
"1605",33.6005,-111.70877
"1606",33.63401,-111.94245
"1607",33.6751,-112.29108
"1608",33.22757,-111.6285
"1609",33.24069,-111.64506
"1610",33.25796,-111.62827
"1611",33.28464,-111.74667
"1612",33.343,-111.7311
"1613",33.50021,-112.47051
"1614",33.55185,-112.42265
"1615",33.35465,-111.99032
"1616",33.37278,-111.67911
"1617",33.38808,-111.65914
"1618",33.3968,-112.2806
"1619",33.41148,-112.27958
"1620",33.4275,-112.12678
"1621",33.44537,-111.81467
"1622",33.47304,-112.15909
"1623",33.55824,-112.07398
"1624",33.5894,-111.918
"1625",33.618,-112.022
"1626",33.64556,-111.95066
"1627",33.65902,-112.16163
"1628",33.34164,-111.8012
"1629",33.35629,-111.79885
"1630",33.37319,-112.20881
"1631",33.40063,-111.90046
"1632",33.4127,-112.21132
"1633",33.41559,-112.17524
"1634",33.437,-111.90618
"1635",33.46468,-112.01631
"1636",33.50152,-112.15874
"1637",33.25246,-111.88186
"1638",33.26979,-111.86552
"1639",33.27474,-111.67951
"1640",33.29824,-111.74473
"1641",33.31316,-111.7463
"1642",33.32753,-111.77873
"1643",33.35744,-111.74466
"1644",33.37216,-111.7483
"1645",33.39553,-111.62134
"1646",33.39822,-112.32979
"1647",33.42753,-111.86111
"1648",33.43094,-111.7285
"1649",33.44626,-112.0107
"1650",33.53121,-112.16177
"1651",33.54579,-112.12536
"1652",33.57518,-112.00882
"1653",33.58593,-112.12455
"1654",33.58732,-112.11172
"1655",33.60273,-111.91891
"1656",33.60375,-111.90007
"1657",33.61849,-112.00309
"1658",33.62106,-111.88351
"1659",33.62818,-112.22881
"1660",33.63129,-112.41842
"1661",33.63345,-111.97071
"1662",33.64702,-112.29277
"1663",33.65908,-112.10836
"1664",33.67334,-112.10887
"1665",33.68894,-112.22941
"1666",33.25209,-111.86548
"1667",33.26865,-111.8489
"1668",33.38839,-112.33212
"1669",33.3984,-112.14319
"1670",33.42902,-111.84757
"1671",33.43996,-111.92809
"1672",33.44247,-111.77957
"1673",33.45811,-112.02128
"1674",33.54564,-112.14203
"1675",33.57277,-112.14461
"1676",33.66202,-112.06994
"1677",33.69119,-112.10671
"1678",33.21184,-111.69439
"1679",33.23791,-111.67637
"1680",33.28355,-111.81524
"1681",33.28416,-111.84908
"1682",33.31052,-111.71351
"1683",33.32698,-111.69548
"1684",33.34192,-112.45794
"1685",33.35754,-111.73002
"1686",33.36989,-111.59227
"1687",33.38264,-111.95141
"1688",33.39917,-111.77857
"1689",33.43042,-112.08036
"1690",33.44505,-112.34653
"1691",33.45072,-111.95028
"1692",33.47419,-112.11027
"1693",33.50084,-112.10851
"1694",33.55797,-112.08867
"1695",33.60198,-112.38574
"1696",33.61547,-112.36834
"1697",33.61695,-112.35193
"1698",33.61855,-112.10878
"1699",33.62952,-112.17634
"1700",33.63277,-112.07008
"1701",33.64424,-112.05648
"1702",33.66167,-112.00572
"1703",33.68951,-111.98921
"1704",33.70346,-112.21207
"1705",33.7326,-112.2608
"1706",33.27309,-111.82616
"1707",33.28416,-111.84908
"1708",33.29752,-111.83443
"1709",33.32574,-112.43686
"1710",33.35823,-111.63014
"1711",33.38948,-111.84886
"1712",33.39993,-112.24691
"1713",33.41554,-111.7949
"1714",33.44198,-112.31524
"1715",33.47497,-111.98882
"1716",33.51671,-112.11161
"1717",33.63301,-112.05626
"1718",33.21236,-111.76235
"1719",33.24069,-111.64506
"1720",33.28464,-111.74667
"1721",33.37152,-111.85599
"1722",33.4841,-112.50523
